TICKER,Sector,Industry
NI,Utilities,Multi-Utilities Water Utilities Power
TACO,Consumer Discretionary,Restaurants
SRG,Real Estate,Real Estate
TLSS,Industrials,Transportation Air Freight & Marine
HLG,Consumer Discretionary,Hotels Leisure & Consumer Services
SARDY,Consumer Staples,Food Products
LGYV,Real Estate,Real Estate
GRNQ,Financials,Diversified Financials
LIND,Consumer Discretionary,Hotels Leisure & Consumer Services
ZZLL,Consumer Discretionary,Internet & Catalog Retail
EPIX,Health Care,Biotechnology Life Sciences
SRRA,Health Care,Biotechnology Life Sciences
IVST,Materials,Precious Metals Gold Mining 
MNMT,Consumer Discretionary,Hotels Leisure & Consumer Services
PLNT,Consumer Discretionary,Hotels Leisure & Consumer Services
NTEC,Health Care,Biotechnology Life Sciences
MDGS,Health Care,Health Crare Equipment & Technology
LEGX,Consumer Discretionary,Internet & Catalog Retail
TCNT,Information Technology,Internet Software & IT Services
PYPL,Information Technology,Internet Software & IT Services
FMHG,Consumer Discretionary,Distributors Multiline Retail
MCFT,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
PVBC,Financials,Banks
GNK,Industrials,Transportation Air Freight & Marine
LOB,Financials,Banks
EURI,Consumer Staples,Food Products
SNTW,Industrials,Commercial & Professional Services
IBRX,Health Care,Biotechnology Life Sciences
VTVT,Health Care,Biotechnology Life Sciences
BNED,Consumer Discretionary,Specialty Stores
VRTT,Health Care,Health Crare Equipment & Technology
AQMS,Industrials,Commercial & Professional Services
LITE,Information Technology,Communications Equipment
PDYPY,Consumer Discretionary,Hotels Leisure & Consumer Services
RUN,Industrials,Electrical Equipment
ZYNE,Health Care,Pharmaceuticals
SBBP,Health Care,Pharmaceuticals
UBEOY,Materials,Chemicals
SNIPF,Communication Services,Media
RACE,Consumer Discretionary,Auotomobiles & Components
PPCQ,Consumer Discretionary,Homebuilding
CNFR,Financials,Insurance Brokers & Reinsurance
GBT,Health Care,Biotechnology Life Sciences
HLI,Financials,Diversified Financials
PDSB,Health Care,Biotechnology Life Sciences
PFGC,Consumer Staples,Food & Stapes Retailing
SGRY,Health Care,Health Care Providers (non-HMO)
PJT,Financials,Diversified Financials
BDIC,Industrials,Trading Companies & Distributors
NVCR,Health Care,Health Crare Equipment & Technology
CSWI,Industrials,Building Products
MINE,Consumer Staples,Beverages Tobacco
PSTG,Information Technology,Computers Electronics
ACRS,Health Care,Pharmaceuticals
PMTS,Information Technology,Computers Electronics
ABTX,Financials,Banks
CTMX,Health Care,Biotechnology Life Sciences
MTST,Health Care,Biotechnology Life Sciences
RSTAY,Information Technology,Software
LFSYY,Consumer Discretionary,Distributors Multiline Retail
PGSC,Consumer Discretionary,Household Durables (non-Homebuilding)
ISTR,Financials,Banks
VRTV,Industrials,Trading Companies & Distributors
CLNY,Real Estate,Real Estate
PZCUY,Consumer Staples,Household & Personal Products
MONDY,Materials,Paper & Forest Products
HVCW,Consumer Discretionary,Restaurants
CMPGF,Consumer Discretionary,Restaurants
MTBC,Health Care,Health Crare Equipment & Technology
ANY,Information Technology,Software
PTBRY,Financials,Banks
PKCPY,Industrials,Coal & Consumable Fuels 
KMWE,Consumer Discretionary,Hotels Leisure & Consumer Services
BDPT,Health Care,Biotechnology Life Sciences
MCCRF,Energy,Oil & Gas Equipment & Services 
ACAN,Health Care,Pharmaceuticals
FOSUY,Industrials,Industrial Conglomerates
MEDD,Health Care,Health Care Providers (non-HMO)
IRMD,Health Care,Health Crare Equipment & Technology
CDNA,Health Care,Biotechnology Life Sciences
TRUP,Financials,Life Health & Multi-line Insurance
SAGE,Health Care,Biotechnology Life Sciences
GLOB,Information Technology,Internet Software & IT Services
ELRFF,Materials,Precious Metals Gold Mining 
ATRA,Health Care,Biotechnology Life Sciences
SPKE,Utilities,Electric Utilities
XENT,Health Care,Health Crare Equipment & Technology
TSQ,Communication Services,Media
BEUT,Consumer Discretionary,Distributors Multiline Retail
TSTS,Consumer Staples,Household & Personal Products
OCUL,Health Care,Pharmaceuticals
WMS,Industrials,Building Products
LOCO,Consumer Discretionary,Restaurants
OEC,Materials,Chemicals
CBCA,Financials,Diversified Financials
LNTH,Health Care,Health Crare Equipment & Technology
WLKP,Materials,Chemicals
MGAWY,Real Estate,Real Estate
AIAGY,Materials,Precious Metals Gold Mining 
HLOC,Information Technology,Computers Electronics
VBLT,Health Care,Biotechnology Life Sciences
CTLT,Health Care,Pharmaceuticals
MRNS,Health Care,Pharmaceuticals
SYF,Financials,Diversified Financials
ADVM,Health Care,Biotechnology Life Sciences
HQY,Health Care,Managed Health Care
ENLV,Health Care,Biotechnology Life Sciences
MARA,Information Technology,Internet Software & IT Services
EARS,Health Care,Pharmaceuticals
SFIV,Consumer Discretionary,Specialty Retail
JVCZY,Consumer Discretionary,Household Durables (non-Homebuilding)
AGAUF,Materials,Precious Metals Gold Mining 
IFAN,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
PGAS,Energy,Coal & Consumable Fuels 
HMLP,Energy,Oil & Gas Equipment & Services 
TTOO,Health Care,Biotechnology Life Sciences
RYI,Materials,Aluminum Steel
ICD,Energy,Oil & Gas Drilling
ZSAN,Health Care,Health Crare Equipment & Technology
PKCOY,Industrials,Commercial & Professional Services
GTEH,Information Technology,Software
NBEV,Consumer Staples,Beverages Tobacco
OTIC,Health Care,Pharmaceuticals
LRGR,Communication Services,Media
ADOCY,Health Care,Biotechnology Life Sciences
GJST,Materials,Aluminum Steel
ZNRG,Industrials,Electrical Equipment
NWWTF,Information Technology,Software
WIHLY,Real Estate,Real Estate
DCAC,Industrials,Commercial & Professional Services
LTRPA,Information Technology,Internet Software & IT Services
LTRPB,Information Technology,Internet Software & IT Services
BLOZF,Information Technology,Computers Electronics
UGEIF,Industrials,Construction & Engineering
AUPH,Health Care,Biotechnology Life Sciences
RGBP,Health Care,Biotechnology Life Sciences
DRNG,Information Technology,Software
ANCUF,Consumer Staples,Food & Stapes Retailing
ORZCF,Materials,Precious Metals Gold Mining 
MBRTF,Materials,Precious Metals Gold Mining 
REGRF,Information Technology,Software
IVSBF,Financials,Diversified Financials
VPTDF,Health Care,Health Crare Equipment & Technology
DRIFF,Materials,Precious Metals Gold Mining 
IMAHF,Materials,Precious Metals Gold Mining 
DGDCF,Materials,Precious Metals Gold Mining 
IAUFF,Materials,Precious Metals Gold Mining 
AGDXF,Materials,Precious Metals Gold Mining 
CGAU,Materials,Precious Metals Gold Mining 
SGLFF,Industrials,Electrical Equipment
GOOXF,Energy,Oil & Gas Exploration & Production 
NOKBF,Information Technology,Communications Equipment
MCDMF,Materials,Precious Metals Gold Mining 
ORAGF,Materials,Precious Metals Gold Mining 
HKHHF,Consumer Staples,Beverages Tobacco
CESDF,Energy,Oil & Gas Equipment & Services 
YZCHF,Energy,Coal & Consumable Fuels 
QTEYF,Energy,Oil & Gas Exploration & Production 
VRBFF,Materials,Precious Metals Gold Mining 
SAGGF,Materials,Precious Metals Gold Mining 
BBRYF,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
CLPHF,Utilities,Electric Utilities
DRRSF,Materials,Precious Metals Gold Mining 
STKXF,Materials,Precious Metals Gold Mining 
MJDLF,Materials,Precious Metals Gold Mining 
MKRIF,Materials,Precious Metals Gold Mining 
ABMBF,Materials,Precious Metals Gold Mining 
RVXCF,Health Care,Biotechnology Life Sciences
KTHGF,Information Technology,Software
RFXRF,Energy,Oil & Gas Exploration & Production 
SDVKF,Industrials,Industrial Machinery
SHERF,Materials,Precious Metals Gold Mining 
UWEFF,Energy,Coal & Consumable Fuels 
NATUF,Materials,Precious Metals Gold Mining 
PTALF,Energy,Oil & Gas Exploration & Production 
EGRAF,Energy,Coal & Consumable Fuels 
NOSOF,Materials,Precious Metals Gold Mining 
SILEF,Energy,Coal & Consumable Fuels 
CHNUF,Consumer Discretionary,Hotels Leisure & Consumer Services
VNCKF,Materials,Precious Metals Gold Mining 
MCTYF,Information Technology,Computers Electronics
YAMHF,Industrials,Auotomobiles & Components
EGMCF,Materials,Precious Metals Gold Mining 
PSYCF,Materials,Precious Metals Gold Mining 
FTMDF,Materials,Precious Metals Gold Mining 
RTBRF,Consumer Discretionary,Restaurants
SMBMF,Industrials,Construction & Farm Machinery
TBTEF,Energy,Oil & Gas Exploration & Production 
RTNTF,Materials,Precious Metals Gold Mining 
KMSWF,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
ACXIF,Industrials,Electric Utilities
NOBGF,Industrials,Trading Companies & Distributors
HCANF,Health Care,Pharmaceuticals
WMRSF,Materials,Precious Metals Gold Mining 
FOSYF,Energy,Coal & Consumable Fuels 
MJGCF,Materials,Precious Metals Gold Mining 
NGUGF,Materials,Precious Metals Gold Mining 
DTARF,Materials,Precious Metals Gold Mining 
HLBZF,Materials,Construction Materials 
LGO,Materials,Precious Metals Gold Mining 
ISDSF,Information Technology,Internet Software & IT Services
QBEIF,Financials,Insurance Brokers & Reinsurance
MCHHF,Materials,Precious Metals Gold Mining 
DLAKF,Industrials,Airlines
CMSQF,Information Technology,Internet Software & IT Services
CQRLF,Materials,Precious Metals Gold Mining 
GBBFF,Materials,Precious Metals Gold Mining 
JEXYF,Industrials,Transportation Air Freight & Marine
SAPMF,Energy,Oil & Gas Equipment & Services 
LIFZF,Materials,Aluminum Steel
SAPGF,Information Technology,Software
IDEXF,Consumer Discretionary,Apparel & Textiles
LDNXF,Financials,Diversified Financials
EORBF,Materials,Aluminum Steel
ABCFF,Materials,Precious Metals Gold Mining 
DONFF,Materials,Precious Metals Gold Mining 
VITFF,Materials,Precious Metals Gold Mining 
DDEJF,Real Estate,Real Estate
SMAWF,Industrials,Industrial Conglomerates
EPSN,Energy,Oil & Gas Exploration & Production 
PMMEF,Materials,Precious Metals Gold Mining 
NBBTF,Consumer Staples,Household & Personal Products
NWIFF,Materials,Precious Metals Gold Mining 
SMDZF,Materials,Precious Metals Gold Mining 
UNLRF,Consumer Staples,Household & Personal Products
HOILF,Consumer Discretionary,Internet & Catalog Retail
GDQMF,Materials,Precious Metals Gold Mining 
KGLDF,Materials,Precious Metals Gold Mining 
LMRXF,Energy,Coal & Consumable Fuels 
PDRDF,Consumer Staples,Beverages Tobacco
MLLOF,Materials,Precious Metals Gold Mining 
AZGFF,Materials,Precious Metals Gold Mining 
SAUHF,Health Care,Health Crare Equipment & Technology
ABGOF,Industrials,Construction & Engineering
GRBMF,Consumer Staples,Food Products
TYIDF,Industrials,Auotomobiles & Components
BEIJF,Real Estate,Real Estate
COECF,Energy,Coal & Consumable Fuels 
ARREF,Materials,Precious Metals Gold Mining 
ABNAF,Materials,Precious Metals Gold Mining 
SINGF,Industrials,Airlines
PGPEF,Communication Services,Media
AVCVF,Industrials,Electrical Equipment
HNDAF,Consumer Discretionary,Auotomobiles & Components
ATLDF,Materials,Precious Metals Gold Mining 
SPASF,Industrials,Transportation Air Freight & Marine
CRECF,Materials,Precious Metals Gold Mining 
NXTFF,Energy,Oil & Gas Exploration & Production 
SMFNF,Financials,Banks
EEYUF,Energy,Oil & Gas Equipment & Services 
RANJF,Industrials,Commercial & Professional Services
ETRXF,Utilities,Multi-Utilities Water Utilities Power
AIMFF,Communication Services,Media
SQNXF,Information Technology,Software
VRCFF,Materials,Precious Metals Gold Mining 
SPRWF,Health Care,Pharmaceuticals
FNCJF,Materials,Precious Metals Gold Mining 
MMSDF,Materials,Precious Metals Gold Mining 
VLOUF,Energy,Oil & Gas Equipment & Services 
CEBTF,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
MTNOF,Communication Services,Wireless Telecommunication Services
SRAFF,Materials,Precious Metals Gold Mining 
AAUKF,Materials,Precious Metals Gold Mining 
MMTOF,Consumer Discretionary,Auotomobiles & Components
LNDNF,Energy,Oil & Gas Exploration & Production 
REPYF,Energy,Coal & Consumable Fuels 
SMIZF,Consumer Discretionary,Hotels Leisure & Consumer Services
SGMNF,Materials,Precious Metals Gold Mining 
SWMAF,Consumer Staples,Beverages Tobacco
EIPAF,Energy,Coal & Consumable Fuels 
ACKRF,Materials,Precious Metals Gold Mining 
CXBMF,Materials,Precious Metals Gold Mining 
MEAUF,Materials,Precious Metals Gold Mining 
BCDRF,Financials,Banks
TVIPF,Materials,Precious Metals Gold Mining 
CSPKF,Industrials,Transportation Air Freight & Marine
ATSAF,Industrials,Industrial Machinery
BXXRF,Materials,Precious Metals Gold Mining 
CEGMF,Materials,Precious Metals Gold Mining 
AEGXF,Industrials,Construction & Engineering
CBWBF,Financials,Banks
KIQ,Industrials,Construction & Farm Machinery
SNPMF,Energy,Coal & Consumable Fuels 
ARSLF,Energy,Oil & Gas Exploration & Production 
CECBF,Industrials,Electrical Equipment
LIMAF,Consumer Discretionary,Auotomobiles & Components
SASOF,Materials,Chemicals
TTFNF,Energy,Coal & Consumable Fuels 
EMRAF,Utilities,Electric Utilities
GBLBF,Financials,Diversified Financials
NTSFF,Industrials,Aerospace & Defense 
SOHFF,Materials,Precious Metals Gold Mining 
HEOFF,Industrials,Industrial Machinery
TRARF,Materials,Precious Metals Gold Mining 
CFPZF,Materials,Paper & Forest Products
ITMTF,Information Technology,Internet Software & IT Services
SAWLF,Energy,Oil & Gas Equipment & Services 
MLFNF,Consumer Staples,Food Products
WKGFF,Materials,Precious Metals Gold Mining 
LGGNF,Financials,Life Health & Multi-line Insurance
ELMUF,Communication Services,Diversified Telecommunication Services
CRARF,Financials,Banks
ERDCF,Materials,Precious Metals Gold Mining 
AZBCF,Energy,Oil & Gas Exploration & Production 
GCGMF,Consumer Discretionary,Hotels Leisure & Consumer Services
GBLHF,Materials,Precious Metals Gold Mining 
CRVYF,Industrials,Commercial & Professional Services
GTMEF,Communication Services,Wireless Telecommunication Services
PWCRF,Materials,Precious Metals Gold Mining 
SGGKF,Industrials,Aerospace & Defense 
PCRFF,Consumer Discretionary,Household Durables (non-Homebuilding)
CJCFF,Materials,Precious Metals Gold Mining 
NZTCF,Communication Services,Diversified Telecommunication Services
SRLZF,Materials,Precious Metals Gold Mining 
FINMF,Industrials,Aerospace & Defense 
UPNRF,Industrials,Building Products
WOSSF,Consumer Discretionary,Hotels Leisure & Consumer Services
NICXF,Health Care,Biotechnology Life Sciences
POETF,Information Technology,Semiconductors
TRMND,Financials,Diversified Financials
UOVEF,Financials,Banks
MAPPF,Energy,Oil & Gas Exploration & Production 
RNGTF,Materials,Precious Metals Gold Mining 
AULGF,Materials,Precious Metals Gold Mining 
OISHF,Energy,Oil & Gas Exploration & Production 
CADNF,Materials,Containers & Packaging
TBDYF,Energy,Oil & Gas Exploration & Production 
VRDSF,Utilities,Multi-Utilities Water Utilities Power
ATURF,Materials,Precious Metals Gold Mining 
ALGGF,Industrials,Industrial Conglomerates
CNSWF,Information Technology,Software
TRYIF,Materials,Chemicals
LQRCF,Materials,Precious Metals Gold Mining 
EDWZF,Materials,Precious Metals Gold Mining 
BOPFF,Energy,Oil & Gas Exploration & Production 
ICIZF,Industrials,Building Products
DSVTF,Energy,Oil & Gas Equipment & Services 
MEGGF,Industrials,Aerospace & Defense 
SESMF,Information Technology,Semiconductor Equipment
EXMGF,Materials,Precious Metals Gold Mining 
GPHOF,Materials,Precious Metals Gold Mining 
FLTCF,Information Technology,Communications Equipment
LKYSF,Health Care,Pharmaceuticals
XMTTF,Materials,Precious Metals Gold Mining 
DMIFF,Materials,Precious Metals Gold Mining 
MWXRF,Materials,Precious Metals Gold Mining 
RGDEF,Energy,Oil & Gas Equipment & Services 
LEFUF,Consumer Discretionary,Specialty Retail
CNMXF,Materials,Precious Metals Gold Mining 
ALLXF,Materials,Precious Metals Gold Mining 
GOMRF,Materials,Precious Metals Gold Mining 
NCPCF,Materials,Precious Metals Gold Mining 
STJPF,Financials,Diversified Financials
ABZUF,Materials,Precious Metals Gold Mining 
MBCFF,Materials,Chemicals
MLGCF,Materials,Precious Metals Gold Mining 
PNYTF,Information Technology,Software
RKSCF,Financials,Diversified Financials
FNQQF,Financials,Diversified Financials
MAYNF,Health Care,Pharmaceuticals
IVPAF,Materials,Precious Metals Gold Mining 
WEGZY,Industrials,Electrical Equipment
SFDMY,Information Technology,Semiconductors
WINH,Consumer Discretionary,Specialty Stores
GLBD,Consumer Staples,Food & Stapes Retailing
AFMD,Health Care,Biotechnology Life Sciences
RWLK,Health Care,Health Crare Equipment & Technology
CQCQ,Consumer Staples,Household & Personal Products
CFRX,Health Care,Biotechnology Life Sciences
ELDN,Health Care,Biotechnology Life Sciences
VKTX,Health Care,Biotechnology Life Sciences
PRQR,Health Care,Biotechnology Life Sciences
