,TICKER,Sector,Industry,tix_og_adjpx,tix_last_adjpx,cumul_ret
3742,CHEAF,Industrials,Airlines,0.450063684656602,0.4,-11.12%
3743,GHTI,Health Care,Pharmaceuticals,0.0001,0.0001,0.00%
3744,PMXX,Industrials,Construction & Farm Machinery,0.0011,0.0003,-72.73%
3745,DLCR,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury,0.0051,0.0026,-49.02%
3746,EFLN,Information Technology,Internet Software & IT Services,0.0001,0.0001,0.00%
3747,LYJN,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury,0.0001,0.00022,120.00%
3748,MCDA,Health Care,Health Crare Equipment & Technology,0.0003,0.0145,4733.33%
3749,UNXLQ,Information Technology,Computers Electronics,0.037,0.0035,-90.54%
3750,CMCLF,Materials,Precious Metals Gold Mining ,0.146871897567048,0.629845099826593,328.84%
3751,SDRC,Materials,Precious Metals Gold Mining ,0.0099,0.0489,393.94%
3752,NDEV,Financials,Life Health & Multi-line Insurance,0.016,0.046,187.50%
3753,NNRI,Industrials,Commercial & Professional Services,0.0011,0.006,445.45%
3754,AMSA,Consumer Discretionary,Hotels Leisure & Consumer Services,0.013,0.011,-15.38%
3755,INPX,Information Technology,Internet Software & IT Services,35903250.0000002,76.5000000000002,-100.00%
3756,MUTM,Information Technology,Internet Software & IT Services,0.0031,0.0111,258.06%
3757,TLRS,Materials,Precious Metals Gold Mining ,0.165,0.3475,110.61%
3758,TLDE,Communication Services,Media,0.025,0.055,120.00%
3759,GPIW,Industrials,Construction & Farm Machinery,0.2,0.0251,-87.45%
3760,SIVE,Materials,Precious Metals Gold Mining ,0.177,0.097,-45.20%
3761,SKRJ,Information Technology,Software,1.5,0.01,-99.33%
3762,SLLN,Industrials,Commercial & Professional Services,0.0001,0.0002,100.00%
3763,SMPP,Information Technology,Internet Software & IT Services,0.0001,0.0087,8600.00%
3764,WSFT,Information Technology,Internet Software & IT Services,1.04999947500026,1.5,42.86%
3765,LMWW,Consumer Discretionary,Auotomobiles & Components,0.003,0.0051,70.00%
3766,MDXL,Health Care,Health Crare Equipment & Technology,0.21,0.92,338.10%
3767,RMHB,Consumer Discretionary,Internet & Catalog Retail,0.8952,0.03545,-96.04%
3768,RGPMF,Energy,Oil & Gas Exploration & Production ,0.0262068965517241,0.122910344827586,369.00%
3769,SVMN,Materials,Precious Metals Gold Mining ,0.01,0.081,710.00%
3770,SWNM,Health Care,Health Care Providers (non-HMO),0.0001,0.002,1900.00%
3771,UMAV,Industrials,Aerospace & Defense ,0.7,0.1,-85.71%
3772,AATV,Information Technology,Internet Software & IT Services,1.34,0.52,-61.19%
3773,HUBV,Information Technology,Software,1.4,1.39,-0.71%
3774,TQLB,Consumer Staples,Household & Personal Products,0.253333333333333,0.311666666666667,23.03%
3775,TRCY,Financials,Banks,13.5411186796731,15.2251478355475,12.44%
3776,BDGR,Energy,Oil & Gas Exploration & Production ,0.0001,0.0001,0.00%
3777,BITCF,Information Technology,Software,0.0021,0.05,2280.95%
3778,EENC,Energy,Oil & Gas Exploration & Production ,0.001,0.0005,-50.00%
3779,DTII,Information Technology,Computers Electronics,0.4,0.017,-95.75%
3780,VPER,Industrials,Electrical Equipment,0.0001,0.0005,400.00%
3781,GTRL,Communication Services,Media,0.001,0.127,12600.00%
3782,WPKS,Consumer Discretionary,Hotels Leisure & Consumer Services,0.0395,0.01,-74.68%
3783,TBVPF,Consumer Staples,Beverages Tobacco,0.224509736061357,0.486150999978972,116.54%
3784,PDM,Real Estate,Real Estate,11.5813465142522,12.8011422803055,10.53%
3785,GESI,Utilities,Multi-Utilities Water Utilities Power,0.6,3.25,441.67%
3786,EXER,Energy,Oil & Gas Exploration & Production ,0.0001,0.0001,0.00%
3787,XTGRF,Materials,Precious Metals Gold Mining ,0.15,0.9781,552.07%
3788,SHOM,Health Care,Health Care Providers (non-HMO),0.00035,0.0008,128.57%
3789,WNCG,Financials,Diversified Financials,0.001,0.0001,-90.00%
3790,GMOLQ,Materials,Precious Metals Gold Mining ,0.2,0.03,-85.00%
3791,VVWT,Information Technology,Internet Software & IT Services,0.001,0.001,0.00%
3792,THRSF,Consumer Discretionary,Hotels Leisure & Consumer Services,0.29,0.027,-90.69%
3793,PTNDF,Materials,Precious Metals Gold Mining ,0.213183924146105,0.345436914125633,62.04%
3794,SGBP,Financials,Banks,0.0045,0.001,-77.78%
3795,CKCB,Financials,Banks,0.0011,0.0215,1854.55%
3796,MMTV,Communication Services,Media,0.0006,0.0002,-66.67%
3797,SBGOF,Financials,Banks,3.64197516473389,4.77579031014946,31.13%
3798,SCPT,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury,0.0001,0.0022,2100.00%
3799,BKOR,Financials,Banks,10.4132771250275,12.5140970168054,20.17%
3800,ONCT,Health Care,Biotechnology Life Sciences,993.999999999999,98.0,-90.14%
3801,TBBK,Financials,Banks,6.05,13.65,125.62%
3802,AIZ,Financials,Life Health & Multi-line Insurance,66.1125002665571,128.318789705863,94.09%
3803,HLMB,Health Care,Biotechnology Life Sciences,0.05,0.011,-78.00%
3804,DYAI,Health Care,Biotechnology Life Sciences,1.79,5.38,200.56%
3805,DVAX,Health Care,Biotechnology Life Sciences,23.15,4.45,-80.78%
3806,DELTF,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury,25.1174813424023,18.422075008266,-26.66%
3807,HTH,Financials,Banks,16.691301462418,25.9026853190081,55.19%
3808,MVLY,Financials,Banks,9.02589399640245,10.1644297268821,12.61%
3809,MCUJF,Health Care,Biotechnology Life Sciences,3.05,0.9364,-69.30%
3810,BKMM,Materials,Precious Metals Gold Mining ,0.005,0.0025,-50.00%
3811,SKYL,Industrials,Industrial Machinery,0.15,4.75,3066.67%
3812,GRCO,Industrials,Construction & Engineering,0.0415,0.0075,-81.93%
3813,SWCC,Consumer Discretionary,Hotels Leisure & Consumer Services,0.0001,0.0003,200.00%
3814,ELYS,Consumer Discretionary,Hotels Leisure & Consumer Services,9.28,5.9,-36.42%
3815,SSNT,Information Technology,Software,1.937361825149,2.71518987341772,40.15%
3816,FSRL,Financials,Banks,4.55,7.75,70.33%
3817,BHKLY,Financials,Banks,36.7582714199074,51.8939445543072,41.18%
3818,FUAIY,Consumer Discretionary,Household Durables (non-Homebuilding),1.19851608596018,0.76,-36.59%
3819,ORMP,Health Care,Pharmaceuticals,8.49,4.24,-50.06%
3820,RELEY,Utilities,Electric Utilities,N/A,N/A,nan%
3821,YARIY,Materials,Chemicals,11.2446529902663,15.1028923992357,34.31%
3822,PEXNY,Energy,Oil & Gas Exploration & Production ,1.99669711129638,6.09862443857465,205.44%
3823,CYCC,Health Care,Biotechnology Life Sciences,1715.4495412844,117.15,-93.17%
3824,IESFY,Utilities,Electric Utilities,29.524553757654,107.134970325587,262.87%
3825,NVNT,Information Technology,Computers Electronics,0.0016,0.08,4900.00%
3826,WFCF,Industrials,Commercial & Professional Services,9.30874140810066,13.864082948235,48.94%
3827,SEAOF,Industrials,Transportation Air Freight & Marine,0.0006,0.0003,-50.00%
3828,MSLOF,Industrials,Transportation Air Freight & Marine,1.61415623681033,15.4378660694077,856.40%
3829,SBLK,Industrials,Transportation Air Freight & Marine,1.94075307928829,5.62054646900525,189.61%
3830,PTGIF,Energy,Oil & Gas Exploration & Production ,0.277187765505522,0.020072217502124,-92.76%
3831,AEOJF,Financials,Diversified Financials,18.3953945376702,8.99385637811284,-51.11%
3832,AITX,Consumer Discretionary,Auotomobiles & Components,190000.0,0.0348,-100.00%
3833,BMWYY,Consumer Discretionary,Auotomobiles & Components,22.1476345391955,24.9779413192175,12.78%
3834,NUVM,Consumer Staples,Household & Personal Products,0.0007,0.006,757.14%
3835,ESOA,Energy,Oil & Gas Equipment & Services ,1.11339077945324,0.984585059712406,-11.57%
3836,SMME,Information Technology,Software,0.089,0.01805,-79.72%
3837,STYS,Industrials,Aerospace & Defense ,0.0025,0.0022,-12.00%
3838,TAOP,Information Technology,Internet Software & IT Services,103.2,28.4,-72.48%
3839,LVRLF,Communication Services,Media,0.1,0.1999,99.90%
3840,LMAT,Health Care,Health Crare Equipment & Technology,14.5689813412267,39.2187359925252,169.19%
3841,CSKD,Information Technology,Computers Electronics,0.11,0.23,109.09%
3842,CSII,Health Care,Health Crare Equipment & Technology,14.58,43.76,200.14%
3843,REMYF,Consumer Staples,Beverages Tobacco,59.9736370326566,181.326760641549,202.34%
3844,PLFF,Real Estate,Real Estate,0.055,0.005,-90.91%
3845,BGAOY,Communication Services,Diversified Telecommunication Services,3.24933103173792,2.64693565403593,-18.54%
3846,QSR,Consumer Discretionary,Restaurants,28.0266298524162,54.7219278433991,95.25%
3847,WRDEF,Real Estate,Real Estate,47.6971631939336,9.5937,-79.89%
3848,DSX,Industrials,Transportation Air Freight & Marine,3.0140962679812,1.33728868901235,-55.63%
3849,BVLDF,Materials,Precious Metals Gold Mining ,0.0119,0.05454,358.32%
3850,GRX,Financials,Diversified Financials,6.30940900910823,9.73138780850548,54.24%
3851,KBR,Industrials,Commercial & Professional Services,15.0077646650126,29.9470327814463,99.54%
3852,AVOGF,Energy,Oil & Gas Exploration & Production ,0.62,0.705,13.71%
3853,OOGI,Energy,Coal & Consumable Fuels ,0.018,0.004,-77.78%
3854,CCOHF,Industrials,Construction & Engineering,0.640592671625175,0.493526626145405,-22.96%
3855,BEEM,Industrials,Electrical Equipment,6.5,73.78,1035.08%
3856,WDBG,Health Care,Pharmaceuticals,0.900000000000001,0.4001,-55.54%
3857,EDU,Consumer Discretionary,Hotels Leisure & Consumer Services,29.3002247191011,185.81,534.16%
3858,BSBR,Financials,Banks,2.28643761206258,6.84664454958508,199.45%
3859,URANF,Materials,Precious Metals Gold Mining ,0.0414,0.0728,75.85%
3860,ZVO,Consumer Discretionary,Hotels Leisure & Consumer Services,7.47,4.74,-36.55%
3861,HTCMF,Industrials,Construction & Farm Machinery,15.2,26.88,76.84%
3862,BWXT,Industrials,Aerospace & Defense ,28.4260282189251,57.5369822858417,102.41%
3863,CBOE,Financials,Diversified Financials,57.0996800058613,88.6309636495897,55.22%
3864,KRBF,Materials,Chemicals,0.00046,0.648,140769.57%
3865,TGASF,Utilities,Gas Utilities,0.475987178157587,0.426986478152644,-10.29%
3866,CBIO,Health Care,Biotechnology Life Sciences,N/A,N/A,nan%
3867,TGP,Energy,Coal & Consumable Fuels ,9.69362843269472,10.2723824419489,5.97%
3868,BSEFY,Consumer Discretionary,Hotels Leisure & Consumer Services,27.6995294035379,19.34,-30.18%
3869,JBT,Industrials,Industrial Machinery,46.2616482594867,112.604602147189,143.41%
3870,MALRF,Materials,Precious Metals Gold Mining ,2.50949869912654,21.8348055463995,770.09%
3871,GRCU,Consumer Staples,Household & Personal Products,0.052,0.0022,-95.77%
3872,MOCI,Communication Services,Media,0.95,0.095,-90.00%
3873,PNGM,Materials,Precious Metals Gold Mining ,0.0006,0.00202,236.67%
3874,MWWC,Consumer Discretionary,Auotomobiles & Components,0.0001,0.0004,300.00%
3875,TNEN,Energy,Oil & Gas Exploration & Production ,0.0289,0.00426,-85.26%
3876,III,Information Technology,Internet Software & IT Services,3.27742963629007,3.01119585631132,-8.12%
3877,CICHF,Financials,Banks,0.248612615366089,0.616660740261839,148.04%
3878,PFODF,Consumer Staples,Food Products,0.552095705919368,1.07402724247559,94.54%
3879,BDORY,Financials,Banks,1.05660380337,2.78742878105052,163.81%
3880,KMGH,Information Technology,Computers Electronics,0.016,1.05,6462.50%
3881,KALG,Energy,Coal & Consumable Fuels ,0.0003,0.0017,466.67%
3882,BXBLY,Industrials,Commercial & Professional Services,12.9562407921869,14.9610104211818,15.47%
3883,LUNMF,Materials,Precious Metals Gold Mining ,2.13640252709533,7.76703253140331,263.56%
3884,SNYNF,Health Care,Pharmaceuticals,44.2397944158298,65.5207833303705,48.10%
3885,SUUB,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury,0.0009,0.0001,-88.89%
3886,IRCC,Materials,Precious Metals Gold Mining ,0.047,0.071,51.06%
3887,RMSL,Health Care,Health Crare Equipment & Technology,0.75,0.004,-99.47%
3888,TCYMF,Consumer Staples,Food Products,1.00584063959561,1.34476695680747,33.70%
3889,STDAF,Health Care,Pharmaceuticals,35.4193597245228,110.42,211.75%
3890,SNCR,Information Technology,Software,303.21,42.3,-86.05%
3891,MNSB,Financials,Banks,11.2104264768223,16.3689742852976,46.02%
3892,RSAU,Consumer Staples,Beverages Tobacco,0.4,0.75,87.50%
3893,SWRAF,Real Estate,Real Estate,2.11456048291459,2.09901383079269,-0.74%
3894,TDG,Industrials,Aerospace & Defense ,162.709697979136,580.642126037517,256.86%
3895,VNDA,Health Care,Biotechnology Life Sciences,8.99,13.14,46.16%
3896,IPWG,Industrials,Commercial & Professional Services,0.0001,0.0003,200.00%
3897,RBYC,Materials,Precious Metals Gold Mining ,0.0001,0.0001,0.00%
3898,WWPW,Utilities,Multi-Utilities Water Utilities Power,0.025,0.0379,51.60%
3899,ONCI,Communication Services,Wireless Telecommunication Services,0.01897,0.0007,-96.31%
3900,VYST,Materials,Chemicals,0.08,0.0291,-63.62%
3901,CSLLY,Health Care,Biotechnology Life Sciences,33.9101225060817,105.801192218838,212.00%
3902,RKLC,Industrials,Construction & Engineering,0.001,0.0001,-90.00%
3903,CLUBQ,Consumer Discretionary,Hotels Leisure & Consumer Services,0.071,0.25,252.11%
3904,MSGP,Information Technology,Internet Software & IT Services,0.005,0.2,3900.00%
3905,BSDGF,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury,0.048511884570635,0.437591184969854,802.03%
3906,CFPI,Consumer Staples,Food Products,0.2005,0.0505,-74.81%
3907,MBLV,Information Technology,Software,0.0019,0.0046,142.11%
3908,MSVI,Energy,Oil & Gas Equipment & Services ,4.5,0.35,-92.22%
3909,VRTB,Financials,Banks,2.32,1150.0,49468.97%
3910,EXPGF,Industrials,Commercial & Professional Services,15.1863099289829,35.4707280807826,133.57%
3911,RLGT,Industrials,Transportation Air Freight & Marine,3.37,5.8,72.11%
3912,NDEKF,Materials,Specialty Chemicals ,57.2371083506609,79.3518565333152,38.64%
3913,PNNB,Financials,Banks,0.0007,0.0021,200.00%
3914,VIRX,Health Care,Biotechnology Life Sciences,54.0359999999999,1.99,-96.32%
3915,SNMP,Energy,Coal & Consumable Fuels ,N/A,N/A,nan%
3916,CRNCY,Energy,Oil & Gas Exploration & Production ,2.34324206280051,2.77890786649346,18.59%
3917,CHPFF,Consumer Staples,Food Products,0.415358933078167,0.792329312503186,90.76%
3918,SSDOF,Consumer Staples,Household & Personal Products,10.9076686325507,67.5642541047044,519.42%
3919,OFSI,Financials,Banks,0.0089,0.0028,-68.54%
3920,WDLF,Information Technology,Internet Software & IT Services,0.12,0.002195,-98.17%
3921,MNOV,Health Care,Biotechnology Life Sciences,3.62,5.26,45.30%
3922,VG,Communication Services,Software,5.65,12.875,127.88%
3923,GMELF,Consumer Discretionary,Specialty Retail,0.09,0.115,27.78%
3924,SECI,Industrials,Electrical Equipment,0.0078,2.5,31951.28%
3925,IVTJF,Financials,Diversified Financials,7.00982558632407,2.38488556449318,-65.98%
3926,STMEF,Information Technology,Semiconductors,5.7352802456914,37.2618787677861,549.70%
3927,GFTX,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury,N/A,N/A,nan%
3928,GNUS,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury,N/A,N/A,nan%
3929,ATCO,Industrials,Transportation Air Freight & Marine,8.45207737383149,9.8856796030514,16.96%
3930,YTEN,Health Care,Biotechnology Life Sciences,592.0,5.78,-99.02%
3931,MKEWF,Industrials,Industrial Machinery,54.6955814137001,47.7082955817791,-12.77%
3932,CGPZF,Consumer Staples,Beverages Tobacco,3.32159980322525,2.84773936617492,-14.27%
3933,BYNEF,Consumer Discretionary,Hotels Leisure & Consumer Services,0.346494762288477,0.19,-45.17%
3934,SREDF,Financials,Life Health & Multi-line Insurance,2.04601801049213,4.77430917461749,133.35%
3935,AUSI,Industrials,Electrical Equipment,0.0399,0.2,401.25%
3936,DLPN,Communication Services,Media,18.75,3.4,-81.87%
3937,IBKR,Financials,Diversified Financials,39.960219773667,59.8619000576196,49.80%
3938,PTMN,Financials,Diversified Financials,11.8330163549017,12.9173733222923,9.16%
3939,LTUS,Health Care,Pharmaceuticals,0.0061,0.011,80.33%
3940,PSEC,Financials,Diversified Financials,2.80471576639138,3.84696408098684,37.16%
3941,XTNT,Health Care,Health Crare Equipment & Technology,32.52,1.1961,-96.32%
3942,BZZUY,Materials,Construction Materials ,7.66412317631616,10.7523175847251,40.29%
3943,GBUX,Consumer Discretionary,Distributors Multiline Retail,0.06,2.1,3400.00%
3944,TCHBF,Health Care,Biotechnology Life Sciences,213.95,478.0,123.42%
3945,BTURF,Materials,Aluminum Steel,1.0,3.6,260.00%
3946,NM,Industrials,Transportation Air Freight & Marine,16.5,2.25,-86.36%
3947,LOGL,Energy,Coal & Consumable Fuels ,0.0032,0.00042,-86.88%
3948,ABBB,Financials,Banks,8.0,10.0,25.00%
3949,TRTN,Industrials,Trading Companies & Distributors,8.95072579433462,43.3955912361134,384.83%
3950,SRGE,Materials,Precious Metals Gold Mining ,0.0001,0.0001,0.00%
3951,MFG,Financials,Banks,3.35056195288223,2.27418372858933,-32.13%
3952,SHUFF,Consumer Staples,Food & Stapes Retailing,2.3,5.45,136.96%
3953,DGLY,Information Technology,Computers Electronics,124.0,46.8,-62.26%
3954,XSVT,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury,0.0477,0.022,-53.88%
3955,OPYGY,Materials,Precious Metals Gold Mining ,16.1563859248012,101.487834551698,528.16%
3956,BUDZ,Health Care,Pharmaceuticals,0.043,0.22,411.63%
3957,VRTA,Financials,Banks,1.38,2.1,52.17%
3958,COIHF,Materials,Specialty Chemicals ,34.788801256718,78.441766267176,125.48%
3959,DNACF,Information Technology,Software,15.1797937610036,17.61,16.01%
3960,ORXCF,Financials,Diversified Financials,0.544926894326975,13.4929139294251,2376.10%
3961,OXFCF,Energy,Oil & Gas Equipment & Services ,0.57,0.1295,-77.28%
3962,ILPMF,Financials,Banks,4.85,1.01,-79.18%
3963,SUEZF,Consumer Staples,Food Products,16.3607773458,13.5830273964105,-16.98%
3964,WKRCF,Industrials,Construction & Farm Machinery,11.6435838439094,16.76692564606,44.00%
3965,PBEP,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury,0.0001,0.0001,0.00%
3966,DPNEF,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury,0.18,0.045,-75.00%
3967,RPSGF,Industrials,Commercial & Professional Services,3.24954040216943,0.62401473655339,-80.80%
3968,ICHBF,Materials,Aluminum Steel,4.6852,3.2016,-31.67%
3969,CSASF,Financials,Diversified Financials,18.0156904326189,10.1,-43.94%
3970,BGSWF,Energy,Oil & Gas Equipment & Services ,0.354979688049138,3.47240671416496,878.20%
3971,BTOOY,Consumer Discretionary,Internet & Catalog Retail,N/A,N/A,nan%
3972,ICGUF,Financials,Diversified Financials,7.86451997677066,14.0208696829528,78.28%
3973,COCSF,Consumer Staples,Beverages Tobacco,0.576821736913981,3.65908234775579,534.35%
3974,ESBS,Financials,Banks,2.71,4.35,60.52%
3975,SEPGF,Consumer Discretionary,Apparel & Textiles,15.47,3.3,-78.67%
3976,CILJF,Financials,Life Health & Multi-line Insurance,3.14077069369765,1.98294558872737,-36.86%
3977,COGZF,Health Care,Health Crare Equipment & Technology,0.436,0.9191,110.80%
3978,SMUPF,Materials,Aluminum Steel,3.28356650225092,8.20232209951377,149.80%
3979,OTOW,Communication Services,Diversified Telecommunication Services,0.002,0.0041,105.00%
3980,LMST,Financials,Banks,7.01684884792948,12.4129044408443,76.90%
3981,TNBI,Consumer Staples,Food Products,0.0201,0.025,24.38%
3982,CAIB,Financials,Banks,0.065,0.036,-44.62%
3983,PODD,Health Care,Health Crare Equipment & Technology,37.06,255.63,589.77%
3984,DUAVF,Industrials,Aerospace & Defense ,161.0,111.47654,-30.76%
3985,ACR,Financials,Diversified Financials,29.6183953826141,11.97,-59.59%
3986,MTL.PR,Materials,Aluminum Steel,N/A,N/A,nan%
3987,AAL,Industrials,Airlines,39.092596831815,15.77,-59.66%
3988,SKFOF,Materials,Specialty Chemicals ,3212.09093283428,260.848669808877,-91.88%
3989,QEGY,Industrials,Road & Rail,21.0,36.0,71.43%
3990,RNECF,Information Technology,Semiconductors,6.38,10.255,60.74%
